peptide_id,sequence_length,n_trp,n_tyr,n_phe,n_pro,epsilon_214_published,purity,aaa_ratio,aaa_cv,actual_concentration,rt,height,area,conc_u_m,hplc_dilution_factor,batch,aaa_adj,hplc_conc_raw,hplc_df,hplc_adj,purity_num,diff_adj,mean_xy,ratio,diff_pct_relAAA,diff_pct_of_mean,log2fc,pct_diff
PEP-0352,13,0,2,0,0,22458,1.0,0.081708333,18.01,0.163416666,12.3226666666667,455.819135649778,76.8092599723022,11.4004304289937,5,6,163.416666,11.4004304289937,5,171.0064564349055,1.0,7.589790434905495,167.21156121745275,1.0464444087661506,4.644440876615055,4.539034489986754,0.0654956720067565,4.644440876615055
PEP-0316,16,0,1,2,1,32887,0.53664,0.08140625,13.90746813,0.1628125,,,75.631349975316,8.34451542161128,5,6,162.8125,8.34451542161128,5,125.1677313241692,0.53664,-37.64476867583079,143.9901156620846,0.7687845302060297,-23.12154697939703,-26.14399502544701,-0.3793487889780805,-23.12154697939703
PEP-0339,13,0,1,0,3,25006,0.85313,0.0811111111111111,16.59,0.162222222222222,10.1115,688.98311009834,78.2586390704964,15.3620004849531,5,6,162.222222222222,15.3620004849531,5,230.43000727429649,0.85313,68.20778505207448,196.32611474825924,1.4204589489511446,42.04589489511447,34.74208468880183,0.5063571384613624,42.04589489511447
PEP-0317,16,0,0,0,3,22582,0.69979,0.0807,18.41368677,0.1614,11.1691666666667,255.007612777505,70.3833389944557,16.1167225377151,5,6,161.39999999999998,16.1167225377151,5,241.75083806572647,0.69979,80.35083806572649,201.57541903286324,1.497836667073894,49.78366670738941,39.86142678072605,0.5828803124149521,49.78366670738941
PEP-0167,11,0,0,0,1,22635,0.85623,0.093875,12.3916471557422,0.1607571825,,,85.3208918985038,14.2486459416339,5,5,160.7571825,14.2486459416339,5,213.7296891245085,0.85623,52.9725066245085,187.24343581225423,1.3295187549365546,32.95187549365547,28.290714915968064,0.4109041288037892,32.95187549365547
PEP-0293,16,0,0,0,0,14873,0.83715,0.080339286,27.69193565,0.160678572,12.6346666666667,506.954373976667,53.1369410368279,11.9090389826818,5,6,160.678572,11.9090389826818,5,178.635584740227,0.83715,17.957012740226986,169.65707837011348,1.1117573582881168,11.175735828811687,10.58429917144575,0.1528419533565177,11.175735828811687
PEP-0340,13,0,0,1,1,24728,0.9217,0.079916667,16.59,0.159833334,10.7866666666667,384.844601433967,64.151392304535,9.69654805915068,5,6,159.83333399999998,9.69654805915068,5,145.44822088726022,0.9217,-14.38511311273976,152.6407774436301,0.9099992926835916,-9.000070731640848,-9.42416132416002,-0.1360626709411619,-9.000070731640848
PEP-0319,15,0,0,1,0,18893,0.71063,0.0798125,12.47,0.159625,14.7003333333333,195.870686826493,36.7121957447671,6.47721303212249,5,6,159.625,6.47721303212249,5,97.15819548183735,0.71063,-62.46680451816265,128.39159774091868,0.6086652810138596,-39.133471898614026,-48.65334306705519,-0.7162790197528688,-39.133471898614026
PEP-0259,12,0,1,1,1,23783,0.97165,0.081375,10.0583360779785,0.1581360375,11.239,321.828285328469,58.3703637969738,9.21773163365767,5,5,158.1360375,9.21773163365767,5,138.26597450486503,0.97165,-19.87006299513496,148.2010060024325,0.874348293347524,-12.56517066524761,-13.40750884970971,-0.1937200085353645,-12.56517066524761
PEP-0240,12,0,0,0,0,10991,0.79104,0.0999,8.88582223069956,0.158049792,,,17.9973713477702,5.45821470529532,5,5,158.049792,5.45821470529532,5,81.8732205794298,0.79104,-76.1765714205702,119.96150628971488,0.51802169141374,-48.197830858626,-63.50084604356233,-0.9489155849295374,-48.197830858626
PEP-0309,15,0,1,1,2,29480,0.71765,0.07825,20.6793441,0.1565,11.6183333333333,587.884824293243,102.293710100814,14.1309172676908,5,6,156.5,14.1309172676908,5,211.963759015362,0.71765,55.463759015362,184.231879507681,1.3544010160726003,35.44010160726007,30.105408012759053,0.4376549606574387,35.44010160726007
PEP-0200,12,0,0,2,3,28887,1.0,0.07759375,5.69615375215051,0.1551875,11.6766666666667,456.095421389726,72.8735329015035,11.6437434732214,5,5,155.1875,11.6437434732214,5,174.656152098321,1.0,19.468652098321,164.9218260491605,1.1254524500898655,12.54524500898655,11.804775974598847,0.1705051047985663,12.54524500898655
PEP-0176,12,0,0,1,3,23770,0.78662,0.0985714285714286,10.7859099668143,0.155076514285714,11.0151666666667,598.116282378469,81.0264652631158,17.1539039405347,5,5,155.076514285714,17.1539039405347,5,257.3085591080205,0.78662,102.2320448223065,206.19253669686725,1.6592361537992368,65.92361537992367,49.58086575781467,0.730519235099485,65.92361537992367
PEP-0174,11,0,0,1,1,17744,0.92265,0.0831071428571429,11.8785794480573,0.153357610714286,10.658,379.295939387915,54.7368896533808,12.108056197797,5,5,153.357610714286,12.108056197797,5,181.620842966955,0.92265,28.263232252668985,167.48922684062052,1.1842962479724923,18.42962479724922,16.874656827667923,0.2440300117274322,18.42962479724922
PEP-0215,12,0,0,2,2,26326,0.96987,0.0789,7.4363525534631,0.153045486,12.2638333333333,422.585810982953,76.5311556623346,12.1617015735975,5,5,153.045486,12.1617015735975,5,182.4255236039625,0.96987,29.38003760396248,167.73550480198125,1.191969318219307,19.196931821930686,17.515693912655426,0.2533471007140517,19.196931821930686
PEP-0168,12,0,1,0,2,21510,0.64736,0.117375,11.8633214927276,0.15196776,,,66.8469798962396,13.7885684604455,5,5,151.96776,13.7885684604455,5,206.8285269066825,0.64736,54.8607669066825,179.39814345334125,1.3610026686363117,36.10026686363114,30.58045409536301,0.4446698956623323,36.10026686363114
PEP-0219,12,0,1,0,2,21386,1.0,0.075875,9.44836037798664,0.15175,11.907,430.623021378885,73.0446008900544,15.1834623950392,5,5,151.75,15.1834623950392,5,227.751935925588,1.0,76.00193592558799,189.750967962794,1.5008364805640064,50.08364805640065,40.05351684977455,0.5857668007225487,50.08364805640065
PEP-0273,13,0,0,1,0,17175,0.9769,0.0774,12.2262095314631,0.15122412,10.7321666666667,348.444019653285,48.7130559170764,9.45425636430401,5,5,151.22412,9.45425636430401,5,141.81384546456016,0.9769,-9.41027453543984,146.51898273228008,0.937772661296096,-6.222733870390411,-6.42256338390932,-0.0926898738233558,-6.222733870390411
PEP-0232,13,0,0,0,3,19605,0.48811,0.15490625,42.7190925439482,0.151222579375,9.43166666666667,223.311348129643,74.0596989627156,21.3182783427506,5,5,151.222579375,21.3182783427506,5,319.774175141259,0.48811,168.55159576625897,235.4983772581295,2.114592784112528,111.45927841125278,71.5722960509022,1.080379864335614,111.45927841125278
PEP-0266,12,0,1,0,1,18846,0.90499,0.0834375,10.9958289696476,0.15102020625,9.97166666666667,426.010985975026,60.0017002687018,12.3681694120549,5,5,151.02020625,12.3681694120549,5,185.5225411808235,0.90499,34.50233493082351,168.27137371541176,1.2284617124261377,22.84617124261377,20.503983636085028,0.2968528937979836,22.84617124261377
PEP-0244,14,0,0,0,0,12766,0.87166,0.0863571428571429,10.1706707354438,0.150548134285714,11.1083333333333,263.111374827598,29.0436962583153,7.58360652209393,5,5,150.548134285714,7.58360652209393,5,113.75409783140896,0.87166,-36.79403645430506,132.15111605856148,0.7555995188590221,-24.44004811409779,-27.842395548139105,-0.4043063118216458,-24.44004811409779
PEP-0351,13,0,3,1,1,40623,0.91871,0.072805556,22.58,0.145611112,12.6003333333333,188.331200906365,104.940273247397,9.21790109688673,5,6,145.611112,9.21790109688673,5,138.26851645330095,0.91871,-7.342595546699044,141.93981422665047,0.9495739339817756,-5.042606601822425,-5.173034491206489,-0.0746477616676105,-5.042606601822425
PEP-0256,14,0,0,0,0,22857,0.76564,0.0946875,9.80890701486978,0.144993075,,,85.4045037504402,12.454901306739,5,5,144.993075,12.454901306739,5,186.823519601085,0.76564,41.83044460108499,165.9082973005425,1.288499603178186,28.84996031781862,25.21299132213336,0.3656920928879082,28.84996031781862
PEP-0074,10,0,0,0,2,19277,0.46944,0.154125,12.5760395796362,0.14470488,9.48233333333333,156.982796977253,30.1186721824924,7.20870064921674,5,4,144.70488,7.20870064921674,5,108.1305097382511,0.46944,-36.574370261748896,126.41769486912555,0.7472485360428142,-25.27514639571858,-28.9313693780073,-0.420339929408671,-25.27514639571858
PEP-0097,9,0,0,0,3,15603,0.87739,0.07875,18.1702705031799,0.138188925,9.6495,284.1583479408,43.6023542647854,19.1793587863048,5,4,138.18892499999998,19.1793587863048,5,287.690381794572,0.87739,149.501456794572,212.939653397286,2.081862796129082,108.1862796129082,70.20836861965017,1.0578749918521777,108.1862796129082
PEP-0227,12,0,0,1,0,15857,1.0,0.069,16.2680755946693,0.138,12.4473333333333,260.403482374715,37.5193988672909,7.88703177719427,5,5,138.0,7.88703177719427,5,118.30547665791406,1.0,-19.694523342085944,128.152738328957,0.8572860627385076,-14.271393726149237,-15.368008205592773,-0.2221514057997206,-14.271393726149237
PEP-0274,12,0,1,1,1,23785,0.92749,0.0741666666666667,10.9900047552142,0.137577683333333,11.7975,410.340235464015,65.2264436964106,10.29945423913,5,5,137.577683333333,10.29945423913,5,154.49181358695,0.92749,16.914130253617003,146.0347484601415,1.122942397660791,12.2942397660791,11.582264106294897,0.1672839252981798,12.2942397660791
PEP-0258,12,0,1,1,1,23774,1.0,0.06834375,16.5644402201428,0.1366875,11.2395,401.707173014006,60.4757170162702,9.55427856237582,5,5,136.6875,9.55427856237582,5,143.3141784356373,1.0,6.626678435637302,140.00083921781865,1.0484805006722435,4.848050067224364,4.7333133663058,0.0683000308717545,4.848050067224364
PEP-0294,15,0,0,0,1,16399,0.75666,0.0675,25.14157444,0.135,,,132.441542658329,32.1678671568855,5,6,135.0,32.1678671568855,5,482.5180073532825,0.75666,347.5180073532825,308.7590036766412,3.5742074618761666,257.42074618761666,112.55315738653992,1.8376233768341657,257.42074618761666
PEP-0250,13,0,0,0,3,19833,0.854,0.07875,19.901495896708,0.134505,,,50.4233757185793,14.2342411129684,5,5,134.50500000000002,14.2342411129684,5,213.513616694526,0.854,79.00861669452598,174.00930834726302,1.5874028229026873,58.74028229026874,45.40482198621917,0.6666682761635074,58.74028229026874
PEP-0228,12,0,0,1,0,15859,0.96493,0.069125,13.8508207963546,0.1334015725,12.2868333333333,318.960098287929,48.4004597489766,10.1730793763744,5,5,133.4015725,10.1730793763744,5,152.596190645616,0.96493,19.194618145615976,142.998881572808,1.1438859961385837,14.388599613858355,13.4229148749272,0.1939432750173374,14.388599613858355
PEP-0101,10,0,0,1,1,16543,0.67101,0.0991875,13.2440827483233,0.13311160875,,,54.2124198945894,13.0305787651643,5,4,133.11160875,13.0305787651643,5,195.4586814774645,0.67101,62.34707272746451,164.28514511373226,1.4683819338744526,46.83819338744527,37.95052357552019,0.5542272695704791,46.83819338744527
PEP-0268,13,0,0,2,1,24718,0.66819,0.09871875,18.8820507672997,0.131925763125,10.306,288.676644996232,85.2271064495872,12.8880077499414,5,5,131.925763125,12.8880077499414,5,193.32011624912096,0.66819,61.39435312412098,162.6229396870605,1.4653704604001394,46.537046040013934,37.75257859823695,0.551265438584605,46.537046040013934
PEP-0280,14,0,0,0,0,12707,0.88405,0.0743,16.3083938431458,0.13136983,12.1781666666667,196.778736364957,32.560330602857,8.54131072187429,5,5,131.36982999999998,8.54131072187429,5,128.11966082811435,0.88405,-3.2501691718856307,129.74474541405715,0.9752593942468706,-2.47406057531294,-2.505048787535324,-0.0361421047207367,-2.47406057531294
PEP-0216,12,0,2,0,2,26731,0.98088,0.0669642857142857,15.2022454481786,0.131367857142857,11.1115,439.430880227835,68.152840173163,10.625140728242,5,5,131.36785714285702,10.625140728242,5,159.37711092363,0.98088,28.00925378077298,145.3724840332435,1.2132123823129284,21.321238231292828,19.267232012330396,0.2788321276133752,21.321238231292828
PEP-0257,12,0,0,0,0,10866,0.96054,0.06805,17.0155414492635,0.130729494,12.0165,382.29049416405,37.593275449959,11.5323870942877,5,5,130.729494,11.5323870942877,5,172.9858064143155,0.96054,42.25631241431552,151.85765020715775,1.3232347278443188,32.32347278443189,27.82626516126863,0.4040690031581939,32.32347278443189
PEP-0128,10,0,0,0,0,8872,0.82673,0.0777,22.8990406983918,0.128473842,11.1365,235.679012433092,31.5147248687972,11.8405188115409,5,4,128.473842,11.8405188115409,5,177.6077821731135,0.82673,49.1339401731135,153.04081208655674,1.3824431449097123,38.24431449097124,32.1051224854481,0.4672201486382994,38.24431449097124
PEP-0072,12,0,0,0,3,18695,0.57475,0.110041666666667,8.99890584074944,0.126492895833333,9.66833333333333,183.588295543951,39.5031424128101,12.3408754804155,5,4,126.492895833333,12.3408754804155,5,185.1131322062325,0.57475,58.6202363728995,155.80301401978275,1.463427103844136,46.34271038441361,37.62458431353345,0.5493508840850263,46.34271038441361
PEP-0218,12,0,1,1,1,24100,1.0,0.062625,5.65543422903837,0.12525,10.6075,433.989219426312,58.7936122443571,9.14719754871366,5,5,125.25,9.14719754871366,5,137.2079632307049,1.0,11.957963230704904,131.22898161535244,1.0954727603249892,9.547276032498926,9.1122883706856,0.1315536111810409,9.547276032498926
PEP-0100,9,0,0,0,0,7801,0.9375,0.06675,41.3904279918963,0.12515625,10.9883333333333,246.747281420626,24.4065206251616,10.4287999936596,5,4,125.15625,10.4287999936596,5,156.431999904894,0.9375,31.275749904894013,140.79412495244702,1.2498936321989034,24.98936321989035,22.21381745542106,0.3218053246244452,24.98936321989035
PEP-0221,11,0,1,2,1,28123,0.98068,0.0634166666666667,10.0544946740001,0.124382913333333,13.0015,481.475395475371,90.8030002870655,11.8939275237171,5,5,124.382913333333,11.8939275237171,5,178.40891285575648,0.98068,54.02599952242349,151.39591309454474,1.4343522600860743,43.43522600860743,35.685243028115934,0.520399376529161,43.43522600860743
PEP-0334,15,0,1,1,0,24096,0.91953,0.06175,21.26,0.1235,17.7923333333333,232.149343595975,51.9951305547438,7.19277481113654,5,6,123.5,7.19277481113654,5,107.8916221670481,0.91953,-15.608377832951902,115.69581108352403,0.8736163738222518,-12.63836261777482,-13.49087550082844,-0.1949281985531443,-12.63836261777482
PEP-0277,14,0,0,1,1,20578,0.91361,0.065175,13.8563097884656,0.1190890635,10.9353333333333,390.317591335783,56.1689834674398,10.4580207167216,5,5,119.0890635,10.4580207167216,5,156.87031075082402,0.91361,37.78124725082402,137.979687125412,1.317252030878755,31.725203087875503,27.38174584820157,0.3975314039941385,31.725203087875503
PEP-0165,11,0,0,0,0,9964,0.81773,0.072625,6.31929767665605,0.1187752825,9.87333333333333,279.391864517829,26.5764596064364,8.89082684545577,5,5,118.7752825,8.89082684545577,5,133.36240268183656,0.81773,14.587120181836568,126.06884259091828,1.1228127593115729,12.281275931157284,11.570757597236314,0.1671173634152843,12.281275931157284
PEP-0281,12,0,1,2,1,29009,0.96897,0.06025,13.2032386528608,0.116760885,12.767,400.038379131744,64.2294558598514,8.1301050428915,5,5,116.760885,8.1301050428915,5,121.95157564337252,0.96897,5.1906906433725055,119.35623032168624,1.0444557322717494,4.445573227174927,4.3489063196639774,0.0627513471820358,4.445573227174927
PEP-0195,11,0,0,1,2,20213,0.64121,0.09075,10.8513372311867,0.116379615,12.3855,288.89672334773,77.1503582770383,17.3025540552689,5,5,116.379615,17.3025540552689,5,259.5383108290335,0.64121,143.1586958290335,187.95896291451675,2.230101129214369,123.01011292143689,76.16486791009892,1.1571091340504902,123.01011292143689
PEP-0224,11,0,0,1,1,17598,0.95862,0.059625,5.18629638442473,0.114315435,13.01,361.202837614055,51.4939053485941,11.5021343672171,5,5,114.315435,11.5021343672171,5,172.53201550825648,0.95862,58.21658050825647,143.42372525412824,1.5092626425141669,50.92626425141667,40.59062083703672,0.5938438861041581,50.92626425141667
PEP-0272,13,0,0,0,1,24629,0.5311,0.10595,16.8165423238607,0.11254009,,,79.227743663585,12.0293558749484,5,5,112.54009,12.0293558749484,5,180.440338124226,0.5311,67.90024812422601,146.490214062113,1.6033427565610263,60.33427565610265,46.35138842478295,0.6810828723618401,60.33427565610265
PEP-0225,11,0,0,1,2,20239,0.97778,0.0573,9.68940079755065,0.112053588,13.6293333333333,325.275453661576,43.9842527542569,9.84714727970468,5,5,112.053588,9.84714727970468,5,147.7072091955702,0.97778,35.653621195570224,129.8803985977851,1.3181836640123494,31.81836640123494,27.45111778258605,0.3985513966734185,31.81836640123494
PEP-0208,12,0,2,0,2,26720,0.97911,0.0556071428571429,13.3616481291606,0.108891019285714,10.2686666666667,358.258329280897,46.7248772723324,7.28823541917523,5,5,108.891019285714,7.28823541917523,5,109.32353128762844,0.97911,0.4325120019144464,109.1072752866712,1.0039719712860764,0.397197128607639,0.3964098643083639,0.0057189929430377,0.397197128607639
PEP-0278,12,0,1,3,0,36603,0.77398,0.0701666666666667,11.4251534560058,0.108615193333333,,,85.0701177363226,7.74709884766482,5,5,108.615193333333,7.74709884766482,5,116.20648271497232,0.77398,7.591289381639314,112.41083802415264,1.0698915975626184,6.98915975626185,6.7531650106622685,0.0974646287933015,6.98915975626185
PEP-0311,16,0,0,0,0,19908,0.9476,0.05368125,14.41649064,0.1073625,,,67.3529644657247,11.2773699795266,5,6,107.3625,11.2773699795266,5,169.160549692899,0.9476,61.798049692899,138.2615248464495,1.5756018134162209,57.56018134162208,44.69649077104472,0.6559029825146339,57.56018134162208
PEP-0275,13,0,0,2,1,29907,1.0,0.05325,9.38497535152545,0.1065,,,62.7562052086505,7.68167415891237,5,5,106.5,7.68167415891237,5,115.22511238368554,1.0,8.725112383685541,110.86255619184276,1.0819259378749817,8.192593787498161,7.870206752753489,0.1136017443426216,8.192593787498161
PEP-0163,11,0,0,0,2,20081,0.8415,0.06225,15.9230743787944,0.10476675,7.9745,125.91371971308,30.4389618128625,6.88773376165061,5,5,104.76675,6.88773376165061,5,103.31600642475917,0.8415,-1.4507435752408495,104.04137821237958,0.9861526335861248,-1.3847366413875106,-1.3943909626797215,-0.0201171352256778,-1.3847366413875106
PEP-0162,11,0,1,0,0,15058,0.95758,0.05375,18.855452385954,0.10293985,16.3473333333333,166.074422068215,30.8650195630034,6.83247433545921,5,4,102.93985,6.83247433545921,5,102.48711503188817,0.95758,-0.4527349681118409,102.71348251594408,0.9956019464948528,-0.4398053505147335,-0.4407746257085222,-0.0063590439620195,-0.4398053505147335
PEP-0347,13,0,0,0,1,19473,0.669,0.047571429,15.31,0.095142858,9.9475,115.166327275944,15.8808752846362,3.15134247819903,5,6,95.142858,3.15134247819903,5,47.27013717298545,0.669,-47.87272082701454,71.20649758649272,0.4968332691139618,-50.31667308860381,-67.23083208644655,-1.0091663118710577,-50.31667308860381
PEP-0276,14,0,0,0,2,17956,0.81231,0.0574285714285714,14.6760898800724,0.0932996057142857,,,46.4663165268576,12.2868254605895,5,5,93.29960571428568,12.2868254605895,5,184.30238190884248,0.81231,91.0027761945568,138.80099381156407,1.9753822162254089,97.53822162254087,65.56349035807479,0.9821318270124252,97.53822162254087
PEP-0238,12,0,0,0,0,10923,1.0,0.04625,14.8506074131848,0.0925,11.3663333333333,182.953396050737,16.5316178728717,5.04489544168932,5,5,92.5,5.04489544168932,5,75.6734316253398,1.0,-16.826568374660198,84.0867158126699,0.8180911527063762,-18.190884729362377,-20.01097106961196,-0.2896664959368097,-18.190884729362377
PEP-0326,15,0,0,1,0,18943,0.87695,0.0459,18.54,0.0918,17.2273333333333,116.860983516703,22.8608275206898,4.02273971399986,5,6,91.8,4.02273971399986,5,60.34109570999789,0.87695,-31.45890429000212,76.07054785499895,0.6573104107842908,-34.26895892157093,-41.35490696079535,-0.6053532595902025,-34.26895892157093
PEP-0180,12,0,0,1,2,26395,0.7105,0.06440625,7.27053056074995,0.09152128125,,,59.2352842977416,9.38232110520973,5,5,91.52128125,9.38232110520973,5,140.73481657814594,0.7105,49.21353532814594,116.12804891407296,1.5377277793316069,53.77277793316069,42.37868093741994,0.6208001286778482,53.77277793316069
PEP-0177,12,0,0,1,0,21273,0.94765,0.04425,5.25150284231514,0.083867025,11.1631666666667,177.077493825782,38.5519981369289,6.04083394238846,5,5,83.867025,6.04083394238846,5,90.6125091358269,0.94765,6.745484135826899,87.23976706791345,1.0804307072514725,8.043070725147219,7.732120754719289,0.1116065488190728,8.043070725147219
PEP-0323,16,0,0,0,1,17103,0.92861,0.039796875,15.41,0.07959375,14.9146666666667,153.213837119072,29.0361120661582,6.70827836294202,5,6,79.59375,6.70827836294202,5,100.6241754441303,0.92861,21.0304254441303,90.10896272206514,1.2642220707546798,26.422207075467988,23.33888306871004,0.3382499067398283,26.422207075467988
PEP-0209,11,0,1,0,0,15071,1.0,0.039375,15.6685240371467,0.07875,11.2796666666667,188.108714309439,28.2979329188165,6.25880452940891,5,5,78.75,6.25880452940891,5,93.88206794113366,1.0,15.132067941133656,86.31603397056682,1.192153243696935,19.21532436969353,17.5310046639696,0.2535696969674764,19.21532436969353
PEP-0282,14,0,0,0,2,17967,1.0,0.0393,19.9059615426035,0.0786,15.1623333333333,86.0365130571455,14.2197229850754,3.75676282927145,5,5,78.60000000000001,3.75676282927145,5,56.35144243907175,1.0,-22.248557560928266,67.47572121953587,0.7169394712350095,-28.306052876499056,-32.97268581767565,-0.4800767726620468,-28.306052876499056
PEP-0206,11,0,1,0,0,15172,1.0,0.0384375,14.6294998430637,0.076875,10.9405,172.632195567434,23.4801456029563,5.15865752767298,5,5,76.875,5.15865752767298,5,77.37986291509469,1.0,0.5048629150946908,77.12743145754735,1.0065673224727765,0.6567322472776466,0.6545828190487306,0.0094436675891077,0.6567322472776466
PEP-0098,9,0,0,0,3,15660,0.87193,0.04405,19.6124852216595,0.076817033,9.87816666666667,297.861132662076,36.5149617100542,15.941917358679,5,4,76.81703300000001,15.941917358679,5,239.12876038018496,0.87193,162.31172738018498,157.9728966900925,3.1129653286685124,211.29653286685124,102.74656651932152,1.6382895085653475,211.29653286685124
PEP-0188,11,0,0,1,2,20202,0.79266,0.0481071428571429,6.88024186731859,0.0762652157142857,12.1288333333333,139.468977499902,37.3872308364953,8.39106536414743,5,5,76.2652157142857,8.39106536414743,5,125.86598046221144,0.79266,49.60076474792574,101.06559808824858,1.6503720507884792,65.03720507884792,49.077792726873575,0.7227912943627951,65.03720507884792
PEP-0265,12,0,1,1,2,26417,1.0,0.02985,17.9784359999983,0.0597,11.379,164.071928627539,18.8737099612936,2.98629926129232,5,5,59.7,2.98629926129232,5,44.7944889193848,1.0,-14.9055110806152,52.2472444596924,0.7503264475608844,-24.967355243911555,-28.52879847494057,-0.4144096835319493,-24.967355243911555
PEP-0261,13,0,0,0,2,16866,1.0,0.028125,6.71096394246289,0.05625,10.0125,148.996219798763,15.6973560679326,4.54363669906581,5,5,56.25,4.54363669906581,5,68.15455048598714,1.0,11.904550485987144,62.20227524299357,1.211636453084216,21.16364530842159,19.138448617003068,0.2769568885716891,21.16364530842159
PEP-0230,12,0,1,4,1,39337,0.95603,0.0285,13.92500690034,0.05449371,14.9566666666667,336.030786186034,47.7543440134614,4.34185660115482,5,5,54.49371,4.34185660115482,5,65.1278490173223,0.95603,10.634139017322305,59.81077950866116,1.195144338994763,19.51443389947629,17.77963622056185,0.257184864713908,19.51443389947629
PEP-0335,17,0,0,1,0,20793,0.42349,0.0264642857142857,16.74,0.0529285714285714,15.963,58.5997697211846,7.03372272585875,1.12757862836191,5,6,52.9285714285714,1.12757862836191,5,16.91367942542865,0.42349,-36.01489200314275,34.92112542700003,0.3195566962968977,-68.04433037031022,-103.13210574621702,-1.6458561755780157,-68.04433037031022
PEP-0223,11,0,0,1,0,14874,1.0,0.024375,11.9168718344844,0.04875,13.4541666666667,72.5744310792273,14.1439052265669,3.16971566190822,5,5,48.75,3.16971566190822,5,47.5457349286233,1.0,-1.2042650713767031,48.147867464311645,0.9752971267409908,-2.4702873259009297,-2.5011804983249437,-0.0360862883610789,-2.4702873259009297
PEP-0328,17,0,1,1,1,28633,0.68633,0.0235277777777778,16.48,0.0470555555555556,15.9061666666667,223.524428592911,36.4041507364673,4.67475033213489,5,6,47.0555555555556,4.67475033213489,5,70.12125498202334,0.68633,23.065699426467745,58.58840526878947,1.490180153100849,49.01801531008489,39.36905147127299,0.5754867536901817,49.01801531008489
PEP-0286,13,0,0,0,2,17012,1.0,0.02055,13.9810082550205,0.0411,18.0121666666667,81.277813859433,18.5878254993695,5.31293245851755,5,5,41.1,5.31293245851755,5,79.69398687776325,1.0,38.59398687776326,60.39699343888162,1.9390264447144343,93.90264447144344,63.90051007558548,0.9553324792560578,93.90264447144344
PEP-0332,17,0,0,1,2,26051,0.76474,0.0188392857142857,21.39,0.0376785714285714,16.3666666666667,136.539226353042,20.0817770880276,3.23362431573798,5,6,37.6785714285714,3.23362431573798,5,48.5043647360697,0.76474,10.8257933074983,43.09146808232055,1.2873196328056424,28.731963280564237,25.1228231231692,0.3643703095110606,28.731963280564237
PEP-0150,12,0,0,1,1,18466,0.80147,0.0198214285714286,16.9014387436271,0.0317725607142857,13.4636666666667,68.9000690209906,13.0205664594905,2.74852056223809,5,4,31.7725607142857,2.74852056223809,5,41.22780843357135,0.80147,9.455247719285648,36.50018457392852,1.2975916170028543,29.75916170028544,25.90465727682751,0.3758364042705699,29.75916170028544
PEP-0324,17,0,0,3,1,38846,0.92061,0.01555,23.76,0.0311,15.3708333333333,121.05400718319,19.681069181257,1.8137061164337,5,6,31.1,1.8137061164337,5,27.2055917465055,0.92061,-3.894408253494497,29.15279587325275,0.8747778696625563,-12.522213033744364,-13.358609823998249,-0.1930113716800625,-12.522213033744364
PEP-0229,12,0,0,0,0,11026,1.0,0.01425,22.3296878269436,0.0285,13.3273333333333,43.388367517049,4.08734964898258,1.23567012787429,5,5,28.5,1.23567012787429,5,18.535051918114352,1.0,-9.964948081885648,23.51752595905717,0.6503526988812053,-34.96473011187947,-42.37243364473848,-0.6207057630142301,-34.96473011187947
PEP-0285,14,0,0,1,0,18155,1.0,0.0135,0.0,0.027,12.7766666666667,47.8989796192441,3.93403140516239,0.72230449006929,5,5,27.0,0.72230449006929,5,10.83456735103935,1.0,-16.16543264896065,18.91728367551968,0.4012802722607166,-59.871972773928334,-85.45324437820786,-1.3173178627944306,-59.871972773928334
PEP-0226,12,0,2,0,1,24138,0.92988,0.013625,13.2186522233598,0.02533923,12.7886666666667,98.7329483704187,10.941295584973,1.6992491861922,5,5,25.33923,1.6992491861922,5,25.488737792883,0.92988,0.1495077928829964,25.4139838964415,1.005900250042444,0.5900250042443926,0.5882894767393423,0.0084872475845874,0.5900250042443926
PEP-0135,11,0,1,1,2,25517,0.63984,0.0196071428571429,36.5848252846725,0.0250908685714286,10.1035,92.4954080599595,10.7863405018015,1.78283673026917,5,4,25.0908685714286,1.78283673026917,5,26.742550954037547,0.63984,1.6516823826089464,25.916709762733078,1.06582802735214,6.582802735213979,6.373040396447171,0.0919746762761621,6.582802735213979
